Latitude,Longitude,지역별 겨래량,법정동주소
34.9761878,128.4027162,3,경상남도 고성군 거류면 신용리
34.9787041,128.3019521,198,경상남도 고성군 고성읍 교사리
34.9730625,128.3316642,277,경상남도 고성군 고성읍 동외리
34.9746867,128.3184302,179,경상남도 고성군 고성읍 서외리
34.9738942,128.3223997,5,경상남도 고성군 고성읍 성내리
34.9816379,128.3326764,19,경상남도 고성군 고성읍 송학리
34.9657689,128.3215959,128,경상남도 고성군 고성읍 수남리
34.9932796,128.1813247,6,경상남도 고성군 상리면 척번정리
34.9172665,128.1205137,27,경상남도 고성군 하이면 덕호리
35.0584259,128.3711844,16,경상남도 고성군 회화면 배둔리
35.1718533,128.7909371,2289,경상남도 김해시 관동동
35.2512078,128.8724996,2758,경상남도 김해시 구산동
35.2064261,128.8232426,161,경상남도 김해시 내덕동
35.2424768,128.8631869,1763,경상남도 김해시 내동
35.2402151,128.8785357,92,경상남도 김해시 대성동
35.1855365,128.768396,1163,경상남도 김해시 대청동
35.2396582,128.8868344,458,경상남도 김해시 동상동
35.2000553,128.8152539,1239,경상남도 김해시 무계동
35.2287971,128.8769328,386,경상남도 김해시 봉황동
35.2120859,128.7958039,2650,경상남도 김해시 부곡동
35.2246561,128.8877064,379,경상남도 김해시 부원동
35.2263911,128.9222144,5,경상남도 김해시 불암동
35.2715069,128.8681553,4172,경상남도 김해시 삼계동
35.2001306,128.7868664,2140,경상남도 김해시 삼문동
35.2593319,128.9069125,1054,경상남도 김해시 삼방동
35.2258305,128.8989151,520,경상남도 김해시 삼정동
35.3282239,128.853314,6,경상남도 김해시 생림면 봉림리
35.2343995,128.880013,19,경상남도 김해시 서상동
35.1885964,128.8235498,1382,경상남도 김해시 신문동
35.2355177,128.9183503,503,경상남도 김해시 안동
35.2405154,128.9010724,1823,경상남도 김해시 어방동
35.2318361,128.8588835,4343,경상남도 김해시 외동
35.1672814,128.8087632,2134,경상남도 김해시 율하동
35.1863635,128.8220556,815,경상남도 김해시 장유동
35.212756,128.8708305,120,경상남도 김해시 전하동
35.2413303,128.8445367,376,경상남도 김해시 주촌면 선지리
35.2343442,128.8318904,414,경상남도 김해시 주촌면 천곡리
35.2318511,128.9233541,468,경상남도 김해시 지내동
35.243519,128.7378211,45,경상남도 김해시 진례면 송정리
35.2650277,128.7454701,56,경상남도 김해시 진례면 청천리
35.2523899,128.7601332,71,경상남도 김해시 진례면 초전리
35.2996765,128.7397107,601,경상남도 김해시 진영읍 여래리
35.300325,128.7053637,311,경상남도 김해시 진영읍 좌곤리
35.2830145,128.7658929,95,경상남도 김해시 진영읍 죽곡리
35.3081652,128.7236414,2593,경상남도 김해시 진영읍 진영리
35.214927,128.8462535,62,경상남도 김해시 풍유동
35.3251257,128.7930614,33,경상남도 김해시 한림면 장방리
35.1925526,128.8623523,8,경상남도 김해시 화목동
35.2176957,128.8600868,161,경상남도 김해시 흥동
34.8608456,127.8952196,26,경상남도 남해군 고현면 이어리
34.7696991,127.8794763,18,경상남도 남해군 남면 죽전리
34.8339782,127.9032143,1,경상남도 남해군 남해읍 남변리
34.8403914,127.8997234,40,경상남도 남해군 남해읍 북변리
34.8344669,127.8890508,11,경상남도 남해군 남해읍 서변리
34.8463865,127.8743191,160,경상남도 남해군 남해읍 아산리
34.8459435,127.9043003,35,경상남도 남해군 남해읍 차산리
34.7127487,128.0416035,5,경상남도 남해군 미조면 미조리
34.8236106,127.9982602,29,경상남도 남해군 삼동면 지족리
34.7907248,127.9642795,7,경상남도 남해군 이동면 무림리
34.8538543,128.0090427,11,경상남도 남해군 창선면 상죽리
35.4767402,128.779289,438,경상남도 밀양시 가곡동
35.5073271,128.7629993,350,경상남도 밀양시 교동
35.499168,128.7412919,568,경상남도 밀양시 내이동
35.4879339,128.784913,56,경상남도 밀양시 내일동
35.470376,128.6605577,24,경상남도 밀양시 무안면 무안리
35.4669033,128.7381423,12,경상남도 밀양시 부북면 전사포리
35.4009038,128.8630585,23,경상남도 밀양시 삼랑진읍 검세리
35.3896148,128.8157419,8,경상남도 밀양시 삼랑진읍 삼랑리
35.3990769,128.8385347,16,경상남도 밀양시 삼랑진읍 송지리
35.4838794,128.7520085,1178,경상남도 밀양시 삼문동
35.4623884,128.765582,221,경상남도 밀양시 상남면 예림리
35.371402,128.7203706,97,경상남도 밀양시 하남읍 수산리
35.3838191,128.7245494,46,경상남도 밀양시 하남읍 양동리
35.0547697,127.9640978,18,경상남도 사천시 곤양면 남문외리
35.0626543,127.956213,18,경상남도 사천시 곤양면 서정리
35.0583218,127.9607248,7,경상남도 사천시 곤양면 성내리
35.077786,127.9649867,11,경상남도 사천시 곤양면 송전리
34.935666,128.0566913,120,경상남도 사천시 대방동
34.931211,128.0808564,360,경상남도 사천시 동금동
34.938538,128.0675654,18,경상남도 사천시 동동
34.9469108,128.0728524,99,경상남도 사천시 동림동
34.9395967,128.0833874,307,경상남도 사천시 벌리동
35.0617777,128.0720229,1054,경상남도 사천시 사남면 월성리
35.0718508,128.0643936,174,경상남도 사천시 사남면 유천리
35.0431932,128.0920141,21,경상남도 사천시 사남면 화전리
35.0870873,128.1175418,218,경상남도 사천시 사천읍 구암리
35.073725,128.0779488,127,경상남도 사천시 사천읍 사주리
35.0810557,128.0969157,313,경상남도 사천시 사천읍 선인리
35.0893113,128.0833266,56,경상남도 사천시 사천읍 수석리
35.0868624,128.0936302,102,경상남도 사천시 사천읍 정의리
35.0811317,128.0895292,11,경상남도 사천시 사천읍 평화리
34.9252173,128.0742788,3,경상남도 사천시 서금동
34.9315749,128.0658459,42,경상남도 사천시 서동
35.0082135,127.9798838,7,경상남도 사천시 서포면 구평리
34.9447467,128.077011,50,경상남도 사천시 선구동
34.9648815,128.0528083,68,경상남도 사천시 송포동
34.9511697,128.0887097,541,경상남도 사천시 용강동
34.9995433,128.0657516,42,경상남도 사천시 용현면 덕곡리
35.0444117,128.0514311,6,경상남도 사천시 용현면 선진리
35.0363473,128.0733854,337,경상남도 사천시 용현면 신복리
35.0696209,128.0946753,449,경상남도 사천시 정동면 고읍리
35.0634764,128.0904547,294,경상남도 사천시 정동면 예수리
35.0708756,128.1180735,508,경상남도 사천시 정동면 풍정리
34.9703756,128.0784522,560,경상남도 사천시 죽림동
35.1013373,128.0960997,5,경상남도 사천시 축동면 배춘리
34.9320376,128.0969112,202,경상남도 사천시 향촌동
35.4189254,127.8596838,20,경상남도 산청군 금서면 매촌리
35.2987614,127.9580519,7,경상남도 산청군 단성면 성내리
35.4171715,127.8769219,7,경상남도 산청군 산청읍 산청리
35.4103565,127.8762063,46,경상남도 산청군 산청읍 옥산리
35.4176686,127.8859299,117,경상남도 산청군 산청읍 지리
35.2959881,127.855986,8,경상남도 산청군 시천면 사리
35.3045758,127.9832,176,경상남도 산청군 신안면 하정리
35.3518825,129.0174537,516,경상남도 양산시 교동
35.3337642,129.0324425,2525,경상남도 양산시 남부동
35.3328186,129.0470545,6,경상남도 양산시 다방동
35.3720927,129.1668092,1404,경상남도 양산시 덕계동
35.3005144,129.0382345,28,경상남도 양산시 동면 금산리
35.3248701,129.0664696,108,경상남도 양산시 동면 내송리
35.305739,129.0699027,83,경상남도 양산시 동면 사송리
35.3200011,129.034978,2299,경상남도 양산시 동면 석산리
35.3537542,129.0432396,537,경상남도 양산시 명동
35.3184586,128.9948221,3155,경상남도 양산시 물금읍 가촌리
35.3076149,128.9842867,260,경상남도 양산시 물금읍 물금리
35.3310231,129.0086844,6040,경상남도 양산시 물금읍 범어리
35.3461822,129.042575,388,경상남도 양산시 북부동
35.3537542,129.0432396,802,경상남도 양산시 북정동
35.4076305,129.1866185,1787,경상남도 양산시 삼호동
35.3932046,129.0814845,93,경상남도 양산시 상북면 대석리
35.4117668,129.0746847,406,경상남도 양산시 상북면 석계리
35.3888871,129.044432,224,경상남도 양산시 상북면 소토리
35.410134,129.1445966,1960,경상남도 양산시 소주동
35.3509642,129.0529608,1429,경상남도 양산시 신기동
35.3952778,129.0058686,315,경상남도 양산시 어곡동
35.4279561,129.1499765,223,경상남도 양산시 주남동
35.3952469,129.1398962,270,경상남도 양산시 주진동
35.3394809,129.0336203,1308,경상남도 양산시 중부동
35.3809951,129.1356821,3942,경상남도 양산시 평산동
35.4614202,129.0924814,8,경상남도 양산시 하북면 백록리
35.4933674,129.0894562,119,경상남도 양산시 하북면 순지리
35.4348551,129.1086658,22,경상남도 양산시 하북면 용연리
35.4902352,129.0503682,52,경상남도 양산시 하북면 지산리
35.4829612,129.079898,21,경상남도 양산시 하북면 초산리
35.463345,128.320959,9,경상남도 의령군 부림면 신반리
35.316854,128.2719671,98,경상남도 의령군 의령읍 동동리
35.3199843,128.2517866,66,경상남도 의령군 의령읍 서동리
35.3204274,128.2609031,6,경상남도 의령군 의령읍 중동리
35.1545435,128.1082293,1623,경상남도 진주시 가좌동
35.1835369,128.0874505,194,경상남도 진주시 강남동
35.2189617,128.1612581,1879,경상남도 진주시 금산면 장사리
35.2127382,128.13873,559,경상남도 진주시 금산면 중천리
35.1494112,128.0623873,318,경상남도 진주시 내동면 독산리
35.2730504,128.1650399,3,경상남도 진주시 대곡면 광석리
35.1809393,128.0808352,265,경상남도 진주시 망경동
35.2151893,128.0284213,136,경상남도 진주시 명석면 우수리
35.1607217,128.1715315,243,경상남도 진주시 문산읍 삼곡리
35.1711156,128.1575701,257,경상남도 진주시 문산읍 소문리
35.1946022,128.0745775,20,경상남도 진주시 봉곡동
35.2012181,128.0848232,10,경상남도 진주시 봉래동
35.1833708,128.111818,571,경상남도 진주시 상대동
35.2022704,128.0724969,534,경상남도 진주시 상봉동
35.1732328,128.1146501,493,경상남도 진주시 상평동
35.1815843,128.0667574,1717,경상남도 진주시 신안동
35.1952124,128.0939251,58,경상남도 진주시 옥봉동
35.2030523,128.0594652,38,경상남도 진주시 유곡동
35.1976376,128.0565642,844,경상남도 진주시 이현동
35.1913331,128.0740273,16,경상남도 진주시 인사동
35.1674457,128.2927402,9,경상남도 진주시 일반성면 개암리
35.1729882,128.2810319,24,경상남도 진주시 일반성면 창촌리
35.1756999,128.1177973,3,경상남도 진주시 장대동
35.1178934,128.1004036,287,경상남도 진주시 정촌면 예하리
35.1701569,128.0853287,985,경상남도 진주시 주약동
35.2399428,128.0787298,212,경상남도 진주시 집현면 봉강리
35.2053772,128.1165386,2393,경상남도 진주시 초전동
35.1752491,128.1415967,2320,경상남도 진주시 충무공동
35.1828995,128.0933826,156,경상남도 진주시 칠암동
35.1875226,128.0356496,72,경상남도 진주시 판문동
35.1696401,128.0531564,2679,경상남도 진주시 평거동
35.1972289,128.0828562,71,경상남도 진주시 평안동
35.1917008,128.1163362,1611,경상남도 진주시 하대동
35.162201,128.1217869,304,경상남도 진주시 호탄동
35.3899699,128.4798256,428,경상남도 창녕군 남지읍 남지리
35.4002462,128.4712159,183,경상남도 창녕군 남지읍 마산리
35.5480281,128.4694032,34,경상남도 창녕군 대지면 효정리
35.6135584,128.4731448,2,경상남도 창녕군 대합면 십이리
35.4102895,128.5059159,74,경상남도 창녕군 도천면 송진리
35.4405837,128.6061688,21,경상남도 창녕군 부곡면 부곡리
35.4510097,128.5318485,7,경상남도 창녕군 영산면 동리
35.4569334,128.5233036,49,경상남도 창녕군 영산면 서리
35.4649394,128.5294599,59,경상남도 창녕군 영산면 성내리
35.5489433,128.4944134,102,경상남도 창녕군 창녕읍 교리
35.5373044,128.4990625,22,경상남도 창녕군 창녕읍 교하리
35.5341946,128.5141217,95,경상남도 창녕군 창녕읍 말흘리
35.5443607,128.5175196,45,경상남도 창녕군 창녕읍 송현리
35.5374566,128.4921545,51,경상남도 창녕군 창녕읍 술정리
35.5356299,128.4840598,35,경상남도 창녕군 창녕읍 조산리
35.5393607,128.4774627,19,경상남도 창녕군 창녕읍 직교리
35.1622747,128.5759585,51,경상남도 창원시 마산합포구 가포동
35.2102806,128.5524239,551,경상남도 창원시 마산합포구 교방동
35.2143685,128.5687602,168,경상남도 창원시 마산합포구 교원동
35.1183254,128.5820345,8,경상남도 창원시 마산합포구 구산면 수정리
35.2029507,128.5768911,17,경상남도 창원시 마산합포구 남성동
35.1829132,128.5572614,79,경상남도 창원시 마산합포구 대내동
35.1922214,128.5611866,2,경상남도 창원시 마산합포구 대성동1가
35.193761,128.5624243,9,경상남도 창원시 마산합포구 대성동2가
35.1846026,128.5584701,21,경상남도 창원시 마산합포구 대외동
35.186191,128.5546134,17,경상남도 창원시 마산합포구 대창동
35.2046666,128.5783061,34,경상남도 창원시 마산합포구 동성동
35.1865988,128.5604516,22,경상남도 창원시 마산합포구 두월동2가
35.1879388,128.556861,20,경상남도 창원시 마산합포구 문화동
35.1899806,128.5604353,1,경상남도 창원시 마산합포구 반월동
35.2055146,128.5726096,2,경상남도 창원시 마산합포구 부림동
35.215208,128.5831979,621,경상남도 창원시 마산합포구 산호동
35.2127516,128.5745667,61,경상남도 창원시 마산합포구 상남동
35.2029217,128.5705412,19,경상남도 창원시 마산합포구 서성동
35.2041092,128.5741513,2,경상남도 창원시 마산합포구 수성동
35.1874543,128.5598327,1,경상남도 창원시 마산합포구 신창동
35.1971533,128.5723236,533,경상남도 창원시 마산합포구 신포동1가
35.2011949,128.5731531,107,경상남도 창원시 마산합포구 신포동2가
35.1942572,128.5647448,33,경상남도 창원시 마산합포구 신흥동
35.2059546,128.5805435,216,경상남도 창원시 마산합포구 오동동
35.1984068,128.5551063,377,경상남도 창원시 마산합포구 완월동
35.1865056,128.5636014,20,경상남도 창원시 마산합포구 월남동1가
35.1847912,128.5605618,8,경상남도 창원시 마산합포구 월남동3가
35.1809819,128.5590802,26,경상남도 창원시 마산합포구 월남동5가
35.1801439,128.5535865,2273,경상남도 창원시 마산합포구 월영동
35.1908572,128.5662509,411,경상남도 창원시 마산합포구 월포동
35.1851166,128.5559705,8,경상남도 창원시 마산합포구 유록동
35.2046029,128.5606236,570,경상남도 창원시 마산합포구 자산동
35.1957514,128.5642941,2,경상남도 창원시 마산합포구 장군동3가
35.2005683,128.5661789,7,경상남도 창원시 마산합포구 장군동5가
35.2085307,128.5746654,21,경상남도 창원시 마산합포구 중성동
35.1900033,128.5627559,3,경상남도 창원시 마산합포구 중앙동1가
35.19454,128.5668215,226,경상남도 창원시 마산합포구 중앙동2가
35.1984721,128.5680406,154,경상남도 창원시 마산합포구 중앙동3가
35.1173908,128.4815624,37,경상남도 창원시 마산합포구 진동면 사동리
35.1068685,128.5047239,64,경상남도 창원시 마산합포구 진동면 요장리
35.1185799,128.4883774,554,경상남도 창원시 마산합포구 진동면 진동리
35.1196743,128.4663871,45,경상남도 창원시 마산합포구 진북면 지산리
35.2064219,128.5744082,3,경상남도 창원시 마산합포구 창동
35.1847071,128.5622421,100,경상남도 창원시 마산합포구 창포동1가
35.1836312,128.5614848,59,경상남도 창원시 마산합포구 창포동2가
35.1819996,128.5607657,134,경상남도 창원시 마산합포구 창포동3가
35.2065539,128.5705937,66,경상남도 창원시 마산합포구 추산동
35.1798729,128.5631927,903,경상남도 창원시 마산합포구 해운동
35.153693,128.557571,303,경상남도 창원시 마산합포구 현동
35.1842301,128.5591395,9,경상남도 창원시 마산합포구 홍문동
35.1844302,128.5544938,1,경상남도 창원시 마산합포구 화영동
35.2553406,128.5907186,699,경상남도 창원시 마산회원구 구암동
35.2301493,128.4880968,1996,경상남도 창원시 마산회원구 내서읍 삼계리
35.2482741,128.4946215,405,경상남도 창원시 마산회원구 내서읍 상곡리
35.2274339,128.5167325,147,경상남도 창원시 마산회원구 내서읍 원계리
35.2462598,128.5171461,586,경상남도 창원시 마산회원구 내서읍 중리
35.2607738,128.5209106,1540,경상남도 창원시 마산회원구 내서읍 호계리
35.2246659,128.6061178,133,경상남도 창원시 마산회원구 봉암동
35.2305101,128.5710612,793,경상남도 창원시 마산회원구 석전동
35.2254855,128.5869027,3802,경상남도 창원시 마산회원구 양덕동
35.247743,128.5793471,441,경상남도 창원시 마산회원구 합성동
35.237374,128.551285,68,경상남도 창원시 마산회원구 회성동
35.2198208,128.5569663,521,경상남도 창원시 마산회원구 회원동
35.2070209,128.695811,2145,경상남도 창원시 성산구 가음동
35.2091701,128.6945334,115,경상남도 창원시 성산구 가음정동
35.1992168,128.6965822,554,경상남도 창원시 성산구 남산동
35.2102081,128.7024486,2293,경상남도 창원시 성산구 남양동
35.2193797,128.6620516,627,경상남도 창원시 성산구 내동
35.2100271,128.7156617,3237,경상남도 창원시 성산구 대방동
35.224825,128.644663,746,경상남도 창원시 성산구 대원동
35.2372959,128.6709319,3231,경상남도 창원시 성산구 반림동
35.2418252,128.6620027,746,경상남도 창원시 성산구 반지동
35.2193348,128.7050632,1801,경상남도 창원시 성산구 사파동
35.2212964,128.7125355,68,경상남도 창원시 성산구 사파정동
35.2183679,128.6844565,4170,경상남도 창원시 성산구 상남동
35.1920371,128.7040265,982,경상남도 창원시 성산구 성주동
35.2279481,128.6904494,533,경상남도 창원시 성산구 신월동
35.2113085,128.6372003,678,경상남도 창원시 성산구 신촌동
35.1792493,128.686713,627,경상남도 창원시 성산구 안민동
35.2118996,128.6749989,374,경상남도 창원시 성산구 외동
35.2340868,128.6818106,1303,경상남도 창원시 성산구 용호동
35.1733575,128.7166921,91,경상남도 창원시 성산구 천선동
35.3277672,128.694428,22,경상남도 창원시 의창구 대산면 가술리
35.2609683,128.6437863,947,경상남도 창원시 의창구 도계동
35.2891516,128.6999972,74,경상남도 창원시 의창구 동읍 무성리
35.2815579,128.7003437,72,경상남도 창원시 의창구 동읍 송정리
35.2920455,128.6809814,75,경상남도 창원시 의창구 동읍 신방리
35.2800763,128.6841896,372,경상남도 창원시 의창구 동읍 용잠리
35.2781938,128.7045974,308,경상남도 창원시 의창구 동읍 용정리
35.2679428,128.6090237,274,경상남도 창원시 의창구 동정동
35.2569182,128.6516998,1,경상남도 창원시 의창구 명곡동
35.2467548,128.6450782,351,경상남도 창원시 의창구 명서동
35.2468184,128.6627074,106,경상남도 창원시 의창구 봉곡동
35.2463017,128.6779042,110,경상남도 창원시 의창구 봉림동
35.2989714,128.5871345,1003,경상남도 창원시 의창구 북면 감계리
35.3442471,128.5796132,9,경상남도 창원시 의창구 북면 내곡리
35.3172033,128.5954965,13,경상남도 창원시 의창구 북면 동전리
35.3185241,128.5820008,492,경상남도 창원시 의창구 북면 무동리
35.3507294,128.6106785,278,경상남도 창원시 의창구 북면 신촌리
35.3050437,128.6076539,17,경상남도 창원시 의창구 북면 화천리
35.2597709,128.6203263,234,경상남도 창원시 의창구 서상동
35.264231,128.5954681,87,경상남도 창원시 의창구 소계동
35.2689132,128.6244847,397,경상남도 창원시 의창구 소답동
35.2551498,128.6274454,507,경상남도 창원시 의창구 중동
35.245455,128.6221935,1726,경상남도 창원시 의창구 팔용동
35.1594463,128.6831529,940,경상남도 창원시 진해구 경화동
35.1482617,128.6594527,35,경상남도 창원시 진해구 광화동
35.1467848,128.6605857,8,경상남도 창원시 진해구 근화동
35.0977792,128.7623664,474,경상남도 창원시 진해구 남문동
35.1143031,128.7777222,103,경상남도 창원시 진해구 남양동
35.1408603,128.6661143,42,경상남도 창원시 진해구 대죽동
35.1506216,128.6613149,2,경상남도 창원시 진해구 대흥동
35.1440107,128.7044685,42,경상남도 창원시 진해구 덕산동
35.123976,128.805758,55,경상남도 창원시 진해구 두동
35.1387568,128.7915987,193,경상남도 창원시 진해구 마천동
35.1470089,128.6621919,240,경상남도 창원시 진해구 부흥동
35.1277982,128.7412475,21,경상남도 창원시 진해구 북부동
35.1601284,128.7015374,1479,경상남도 창원시 진해구 석동
35.141791,128.7585352,14,경상남도 창원시 진해구 소사동
35.1426282,128.6703394,100,경상남도 창원시 진해구 속천동
35.1511315,128.6617645,13,경상남도 창원시 진해구 송학동
35.1449356,128.659551,10,경상남도 창원시 진해구 숭인동
35.0897753,128.7965286,115,경상남도 창원시 진해구 안골동
35.1572805,128.6632933,84,경상남도 창원시 진해구 여좌동
35.1049993,128.8167019,1045,경상남도 창원시 진해구 용원동
35.1514385,128.695961,458,경상남도 창원시 진해구 이동
35.1497411,128.6575261,10,경상남도 창원시 진해구 익선동
35.1497361,128.667373,8,경상남도 창원시 진해구 인사동
35.143202,128.6579971,14,경상남도 창원시 진해구 인의동
35.1504031,128.7206804,1405,경상남도 창원시 진해구 자은동
35.128269,128.7123709,936,경상남도 창원시 진해구 장천동
35.1479722,128.6705534,71,경상남도 창원시 진해구 제황산동
35.1474242,128.6596564,1,경상남도 창원시 진해구 중평동
35.1495687,128.6581908,4,경상남도 창원시 진해구 창선동
35.1041811,128.7985748,1527,경상남도 창원시 진해구 청안동
35.1519592,128.6664804,3,경상남도 창원시 진해구 충무동
35.1451852,128.6629527,16,경상남도 창원시 진해구 충의동
35.1698332,128.6660838,31,경상남도 창원시 진해구 태백동
35.1454898,128.6649713,35,경상남도 창원시 진해구 태평동
35.1363507,128.7116581,1740,경상남도 창원시 진해구 풍호동
35.1517577,128.6614847,35,경상남도 창원시 진해구 화천동
34.942695,128.4085715,227,경상남도 통영시 광도면 안정리
34.8832014,128.4061345,1614,경상남도 통영시 광도면 죽림리
34.9625775,128.4169783,11,경상남도 통영시 광도면 황리
34.8251795,128.4271291,310,경상남도 통영시 도남동
34.8443012,128.3928267,101,경상남도 통영시 도천동
34.84145,128.4307189,114,경상남도 통영시 동호동
34.8517541,128.4130055,14,경상남도 통영시 명정동
34.8598413,128.4282249,722,경상남도 통영시 무전동
34.8243857,128.4020289,810,경상남도 통영시 미수동
34.8223235,128.4149924,212,경상남도 통영시 봉평동
34.8544816,128.4249993,466,경상남도 통영시 북신동
34.8421819,128.419206,1,경상남도 통영시 서호동
34.8704632,128.4441356,355,경상남도 통영시 용남면 동달리
34.8987807,128.4538093,7,경상남도 통영시 용남면 원평리
34.8825087,128.4656884,119,경상남도 통영시 용남면 장평리
34.8556056,128.4460456,72,경상남도 통영시 용남면 화삼리
34.8415932,128.3916683,189,경상남도 통영시 인평동
34.8479613,128.4371946,259,경상남도 통영시 정량동
34.847806,128.4256544,34,경상남도 통영시 태평동
34.8415569,128.4229193,14,경상남도 통영시 항남동
34.9947671,127.8116763,3,경상남도 하동군 금남면 계천리
34.9523314,127.786112,41,경상남도 하동군 금성면 갈사리
35.1750733,127.8585523,4,경상남도 하동군 옥종면 청룡리
35.0083704,127.8851241,86,경상남도 하동군 진교면 고룡리
35.0310473,127.899531,62,경상남도 하동군 진교면 진교리
35.0618742,127.747837,54,경상남도 하동군 하동읍 광평리
35.0925328,127.7400742,13,경상남도 하동군 하동읍 두곡리
35.0663146,127.7590635,138,경상남도 하동군 하동읍 비파리
35.0555855,127.7740795,18,경상남도 하동군 하동읍 신기리
35.0735153,127.7475564,56,경상남도 하동군 하동읍 읍내리
35.2736007,128.4199677,172,경상남도 함안군 가야읍 검암리
35.272577,128.4015484,384,경상남도 함안군 가야읍 도항리
35.2777306,128.4099537,234,경상남도 함안군 가야읍 말산리
35.2713213,128.3570869,56,경상남도 함안군 군북면 소포리
35.2693551,128.3391264,12,경상남도 함안군 군북면 중암리
35.3564093,128.4261325,9,경상남도 함안군 대산면 구혜리
35.3204859,128.3730279,10,경상남도 함안군 법수면 윤외리
35.3744729,128.4837847,11,경상남도 함안군 칠서면 계내리
35.3230783,128.5164294,565,경상남도 함안군 칠서면 무릉리
35.3037374,128.5244706,501,경상남도 함안군 칠원읍 구성리
35.2896102,128.5587341,133,경상남도 함안군 칠원읍 무기리
35.2761933,128.5356747,14,경상남도 함안군 칠원읍 예곡리
35.280523,128.5100425,896,경상남도 함안군 칠원읍 오곡리
35.3075937,128.5093928,14,경상남도 함안군 칠원읍 용산리
35.5187728,127.8052236,7,경상남도 함양군 수동면 화산리
35.6297513,127.813404,20,경상남도 함양군 안의면 금천리
35.626292,127.8023722,10,경상남도 함양군 안의면 당본리
35.5322234,127.7281673,413,경상남도 함양군 함양읍 교산리
35.5154153,127.7178124,9,경상남도 함양군 함양읍 백연리
35.5154317,127.7369009,79,경상남도 함양군 함양읍 용평리
35.5217385,127.7220955,3,경상남도 함양군 함양읍 운림리
35.7734133,128.1459665,3,경상남도 합천군 가야면 야천리
35.7654813,128.1193914,1,경상남도 합천군 가야면 황산리
35.4170482,128.1178702,3,경상남도 합천군 삼가면 금리
35.7061855,128.1638769,6,경상남도 합천군 야로면 구정리
35.5623574,128.2716271,6,경상남도 합천군 초계면 아막리
35.5584751,128.2627559,5,경상남도 합천군 초계면 초계리
35.5785076,128.1609814,202,경상남도 합천군 합천읍 영창리
35.5658724,128.1599955,320,경상남도 합천군 합천읍 합천리
35.8255984,128.7473735,446,경상북도 경산시 계양동
35.8400192,128.7322101,654,경상북도 경산시 대평동
35.7989881,128.7438054,813,경상북도 경산시 백천동
35.8096658,128.7552614,956,경상북도 경산시 사동
35.8159839,128.7227214,212,경상북도 경산시 사정동
35.8189754,128.7394755,163,경상북도 경산시 삼북동
35.824068,128.7568157,188,경상북도 경산시 삼풍동
35.8137049,128.7434435,82,경상북도 경산시 상방동
35.8174402,128.7351097,20,경상북도 경산시 서상동
35.8130574,128.7398818,23,경상북도 경산시 신교동
35.845798,128.7614304,212,경상북도 경산시 압량읍 부적리
35.8389524,128.7699537,574,경상북도 경산시 압량읍 신대리
35.8611039,128.7864703,105,경상북도 경산시 압량읍 인안리
35.808077,128.7288044,1181,경상북도 경산시 옥곡동
35.8227367,128.7191573,1023,경상북도 경산시 옥산동
35.9403687,128.836439,64,경상북도 경산시 와촌면 덕촌리
35.8429804,128.7449809,21,경상북도 경산시 임당동
35.8260272,128.8258699,9,경상북도 경산시 자인면 교촌리
35.8133637,128.8259019,3,경상북도 경산시 자인면 동부리
35.8214264,128.8119586,28,경상북도 경산시 자인면 북사리
35.8139863,128.8176847,1,경상북도 경산시 자인면 서부리
35.8351073,128.7282114,1219,경상북도 경산시 정평동
35.8415812,128.7550067,69,경상북도 경산시 조영동
35.8287458,128.7350591,524,경상북도 경산시 중방동
35.8302227,128.7194444,1455,경상북도 경산시 중산동
35.8854018,128.8159447,624,경상북도 경산시 진량읍 봉회리
35.9007687,128.8220602,227,경상북도 경산시 진량읍 부기리
35.8882151,128.8241791,510,경상북도 경산시 진량읍 북리
35.869367,128.7994934,664,경상북도 경산시 진량읍 선화리
35.8730659,128.8218288,332,경상북도 경산시 진량읍 신상리
35.8942828,128.8329661,239,경상북도 경산시 진량읍 양기리
35.8586319,128.8162015,290,경상북도 경산시 진량읍 황제리
35.9089823,128.812356,689,경상북도 경산시 하양읍 금락리
35.919571,128.814944,42,경상북도 경산시 하양읍 도리리
35.9170896,128.8284424,333,경상북도 경산시 하양읍 동서리
35.9215513,128.7953604,183,경상북도 경산시 하양읍 서사리
35.8127393,129.4944544,79,경상북도 경주시 감포읍 감포리
35.8332453,129.4883437,5,경상북도 경주시 감포읍 오류리
35.807853,129.4842103,6,경상북도 경주시 감포읍 전동리
36.0043635,129.2819062,297,경상북도 경주시 강동면 유금리
35.8500797,129.1076088,117,경상북도 경주시 건천읍 건천리
35.8350144,129.0970722,7,경상북도 경주시 건천읍 조전리
35.8490365,129.0931581,56,경상북도 경주시 건천읍 천포리
35.7922546,129.134079,210,경상북도 경주시 건천읍 화천리
35.785667,129.2989014,21,경상북도 경주시 구정동
35.8409297,129.205674,68,경상북도 경주시 노서동
35.7977013,129.2707018,185,경상북도 경주시 도지동
35.8447433,129.206998,874,경상북도 경주시 동천동
35.8447433,129.206998,39,경상북도 경주시 마동
35.8983441,129.04053,6,경상북도 경주시 서면 아화리
35.8441706,129.2082059,45,경상북도 경주시 서부동
35.8545443,129.1980516,184,경상북도 경주시 성건동
35.8476714,129.2185134,58,경상북도 경주시 성동동
35.7693755,129.2974768,178,경상북도 경주시 시래동
35.9765618,129.2041348,9,경상북도 경주시 안강읍 근계리
